School year,County,District,School Name,BEDS Code,Grade Organization,Need/Resource Category,School Type,Enrollment,Homicide With Weapon(s),Homicide Without Weapon(s),Forcible Sex Offenses With Weapon(s),Forcible Sex Offenses Without Weapon(s),Other Sex Offenses With Weapon(s),Other Sex Offenses Without Weapon(s),Robbery With Weapon(s),Robbery Without Weapon(s),Assault With Serious Physical Injury With Weapon(s),Assault With Serious Physical Injury Without Weapon(s),Arson With Weapon(s),Kidnapping With Weapon(s),Kidnapping Without Weapon(s),Assault with Physical Injury With Weapon(s),Assault with Physical Injury Without Weapon(s),Reckless Endangerment With Weapon(s),Reckless Endangerment Without Weapon(s),Minor Altercations With Weapon(s),Minor Altercations Without Weapon(s),"Intimidation, Harassment, Menacing, or Bullying With Weapon(s)","Intimidation, Harassment, Menacing, or Bullying Without Weapon(s)",Burglary With Weapon(s),Burglary Without Weapon(s),Criminal Mischief With Weapon(s),Criminal Mischief Without Weapon(s),"Larceny, or Other Theft With Weapon(s)","Larceny, or Other Theft Without Weapon(s)",Bomb Threat,False Alarm,Riot With Weapon(s),Riot Without Weapon(s),Weapon PossessionThrough Screening,Weapon Possession Under Other Circumstances,Drug Possession,Alcohol Possession,Other Disruptive
2010-2011,BROOKLYN,New York City Geographic District #18,Ps 66,331800010066,Elementary,New York City,Public,742,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,3,24,0,5,0,0,0,3,0,1,0,3,0,0,0,1,0,0,14
2010-2011,BROOKLYN,New York City Geographic District #17,Middle School For Academic And Social Excellence,331700010334,Middle School,New York City,Public,230,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,3,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2010-2011,BROOKLYN,New York City Geographic District #17,Middle School For The Arts,331700010587,Middle School,New York City,Public,376,0,0,0,0,0,2,1,0,0,0,0,0,0,0,6,0,1,3,29,0,3,0,0,0,1,0,1,0,0,0,0,1,5,1,2,14
2010-2011,BROOKLYN,New York City Geographic District #17,Ms 2,331700010002,Middle School,New York City,Public,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,20,0,6,0,0,0,2,0,0,0,0,0,0,0,4,2,0,26
2010-2011,BROOKLYN,New York City Geographic District #17,Ms 246 Walt Whitman,331700010246,Junior Senior School,New York City,Public,603,0,0,0,0,0,1,0,0,1,2,0,0,0,2,3,0,0,4,26,0,4,0,0,0,3,0,2,0,0,0,0,0,7,1,0,19
2010-2011,BROOKLYN,New York City Geographic District #17,Ms 394,331700010394,Elementary,New York City,Public,694,0,0,0,0,0,1,0,0,0,0,1,0,0,2,3,0,3,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2010-2011,BROOKLYN,New York City Geographic District #17,Ms 61 Gladstone H Atwell,331700010061,Middle School,New York City,Public,1129,0,0,0,0,0,6,0,0,0,1,0,0,0,1,13,0,1,3,31,1,5,0,0,0,1,0,2,0,2,0,0,0,3,0,1,7
2010-2011,BROOKLYN,New York City Geographic District #17,Paul Robeson High School,331700011625,Senior High,New York City,Public,632,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,1,21,0,5,0,0,0,2,0,2,0,1,0,0,7,1,1,1,19
2010-2011,BROOKLYN,New York City Geographic District #17,Ps 138,331700010138,Elementary,New York City,Public,980,0,0,0,0,0,1,0,0,0,4,0,0,0,1,10,0,2,4,12,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0
2010-2011,BROOKLYN,New York City Geographic District #17,Ps 161 The Crown,331700010161,Elementary,New York City,Public,866,0,0,0,0,0,2,0,0,0,3,0,0,0,1,5,0,1,3,19,3,7,0,0,0,3,0,0,0,2,0,0,0,2,0,0,8
2010-2011,BROOKLYN,New York City Geographic District #17,Ps 167 The Parkway,331700010167,Elementary,New York City,Public,502,0,0,0,0,0,1,0,0,1,0,0,0,0,2,14,0,0,2,12,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
2010-2011,BROOKLYN,New York City Geographic District #17,Ps 181,331700010181,Elementary,New York City,Public,1202,0,0,0,0,0,5,0,0,0,2,0,0,0,1,10,0,0,2,56,5,5,0,0,0,3,0,1,0,2,0,0,0,1,0,0,6
2010-2011,BROOKLYN,New York City Geographic District #17,Ps 189 Lincoln Terrace,331700010189,Elementary,New York City,Public,1270,0,0,0,0,0,2,0,0,0,1,0,0,0,0,13,0,2,0,24,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,1,15
2010-2011,BROOKLYN,New York City Geographic District #17,Ps 191 Paul Robeson,331700010191,Elementary,New York City,Public,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
2010-2011,BROOKLYN,New York City Geographic District #17,Ps 22,331700010022,Elementary,New York City,Public,518,0,0,0,0,0,2,0,0,0,1,0,0,0,0,6,0,0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0
2010-2011,BROOKLYN,New York City Geographic District #17,Ps 221 Tossaint L'Ouverture,331700010221,Elementary,New York City,Public,576,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,3,1,4,0,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2
2010-2011,BROOKLYN,New York City Geographic District #17,Ps 241 Emma L Johnston,331700010241,Elementary,New York City,Public,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,16,0,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,2
2010-2011,BROOKLYN,New York City Geographic District #17,Ps 249 The Caton,331700010249,Elementary,New York City,Public,750,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,1,3,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
2010-2011,BROOKLYN,New York City Geographic District #17,Ps 289 George V Brower,331700010289,Elementary,New York City,Public,654,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-2011,BROOKLYN,New York City Geographic District #17,Ps 316 Elijah Stroud,331700010316,Elementary,New York City,Public,263,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-2011,BROOKLYN,New York City Geographic District #17,Ps 375 Jackie Robinson School,331700010375,Elementary,New York City,Public,552,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,0,1,3,0,2,0,0,0,1,0,1,0,0,0,0,0,2,0,0,2
2010-2011,BROOKLYN,New York City Geographic District #17,Ps 397 Foster-Laurie,331700010397,Elementary,New York City,Public,373,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,2,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
2010-2011,BROOKLYN,New York City Geographic District #17,Ps 398 Walter Weaver,331700010398,Elementary,New York City,Public,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-2011,BROOKLYN,New York City Geographic District #17,Ps 399 Stanley Eugene Clarke,331700010399,Elementary,New York City,Public,527,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010-2011,BROOKLYN,New York City Geographic District #17,Ps 6,331700010006,Elementary,New York City,Public,664,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2
2010-2011,BROOKLYN,New York City Geographic District #17,Ps 770 New American Academy,331700010770,Elementary,New York City,Public,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-2011,BROOKLYN,New York City Geographic District #17,Ps 91 The Albany Avenue School,331700010091,Elementary,New York City,Public,737,0,0,0,0,0,0,0,0,1,2,1,0,0,0,5,0,0,7,29,0,3,0,0,0,3,0,0,0,1,0,0,0,4,0,0,8
2010-2011,BROOKLYN,New York City Geographic District #17,Ps 92 Adrian Hegeman,331700010092,Elementary,New York City,Public,608,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,20,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,5
2010-2011,BROOKLYN,New York City Geographic District #17,Ronald Edmonds Learning Ctr Ii,331700010484,Middle School,New York City,Public,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2010-2011,BROOKLYN,New York City Geographic District #17,School For Democracy And Leadership,331700011533,Junior Senior School,New York City,Public,430,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,2,42,1,22,0,0,0,2,0,4,0,0,0,0,0,1,2,1,42
2010-2011,BROOKLYN,New York City Geographic District #17,School For Human Rights (The),331700011531,Junior Senior School,New York City,Public,383,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2
2010-2011,BROOKLYN,New York City Geographic District #17,School Of Integrated Learning (The),331700010354,Middle School,New York City,Public,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,4,0,0,0,2,0,1,0,0,0,0,0,1,0,0,3
2010-2011,BROOKLYN,New York City Geographic District #17,"Science, Tech & Research High School At Erasmus",331700011543,Junior Senior School,New York City,Public,509,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,7,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5
2010-2011,BROOKLYN,New York City Geographic District #17,W E B Dubois Academic High School,331700011489,Senior High,New York City,Public,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,11,0,8,0,0,0,0,0,1,0,0,0,0,2,0,2,0,36
2010-2011,BROOKLYN,New York City Geographic District #18,Academy For Conservation And The Environment,331800011637,Senior High,New York City,Public,188,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,16,0,7,0,0,0,2,0,1,0,0,0,0,0,2,2,0,19
2010-2011,BROOKLYN,New York City Geographic District #18,Arts And Media Preparatory Academy,331800011589,Senior High,New York City,Public,247,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,3,1,7,0,0,0,3,0,1,0,1,0,0,0,2,1,0,2
2010-2011,BROOKLYN,New York City Geographic District #18,Brooklyn Bridge Academy,331800011578,Senior High,New York City,Public,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
2010-2011,BROOKLYN,New York City Geographic District #18,Brooklyn Generation School,331800011566,Senior High,New York City,Public,317,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,19,1,5,0,0,0,2,0,0,1,0,0,0,1,0,2,0,17
2010-2011,BROOKLYN,New York City Geographic District #18,Brooklyn Theatre Arts High School,331800011567,Senior High,New York City,Public,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,6,0,0,0,0,0,0,0,0,0,0,1,0,0,1,31
2010-2011,BROOKLYN,New York City Geographic District #18,Canarsie High School,331800011500,Senior High,New York City,Public,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,5,0,0,0,0,0,0,0,1,0,0,0,1,2,1,51
2010-2011,BROOKLYN,New York City Geographic District #18,Cultural Academy For The Arts And Sciences,331800011629,Senior High,New York City,Public,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
2010-2011,BROOKLYN,New York City Geographic District #18,East Brooklyn Community High School,331800011673,Senior High,New York City,Public,210,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4
2010-2011,BROOKLYN,New York City Geographic District #18,East Flatbush Community Research School,331800010581,Middle School,New York City,Public,241,0,0,0,0,0,3,0,0,0,1,0,0,0,3,5,0,0,0,15,1,14,0,0,0,1,0,4,0,0,0,0,0,5,2,0,28
2010-2011,BROOKLYN,New York City Geographic District #18,High School For Innovation In Advertising And Media,331800011617,Senior High,New York City,Public,241,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,1,19
2010-2011,BROOKLYN,New York City Geographic District #18,High School For Medical Professions,331800011633,Senior High,New York City,Public,347,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,0,2,0,0,0,0,0,0,2,0,0,1,21
2010-2011,BROOKLYN,New York City Geographic District #18,Is 211 John Wilson,331800010211,Middle School,New York City,Public,838,0,0,0,0,0,3,0,1,0,1,1,0,0,0,3,0,1,1,21,4,2,0,0,0,1,0,2,0,0,0,0,0,6,6,0,10
2010-2011,BROOKLYN,New York City Geographic District #18,Is 285 Meyer Levin,331800010285,Middle School,New York City,Public,941,0,0,0,0,0,5,0,0,0,2,1,0,0,2,17,0,1,5,71,4,20,0,0,0,4,0,3,1,1,0,0,0,1,3,1,31
2010-2011,BROOKLYN,New York City Geographic District #18,Is 68 Isaac Bildersee,331800010068,Middle School,New York City,Public,918,0,0,0,0,0,2,0,1,0,0,0,0,0,0,4,0,0,3,60,1,10,0,0,0,3,0,1,0,0,0,0,0,1,2,0,56
2010-2011,BROOKLYN,New York City Geographic District #18,It Takes A Village Academy,331800011563,Senior High,New York City,Public,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9
2010-2011,BROOKLYN,New York City Geographic District #18,Kurt Hahn Expeditionary Learning School,331800011569,Senior High,New York City,Public,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,2,0,0,0,1,0,2,0,0,0,0,1,0,0,2,26
2010-2011,BROOKLYN,New York City Geographic District #18,Middle School For Art And Philosphy,331800010588,Middle School,New York City,Public,355,0,0,0,0,0,6,0,1,0,0,1,0,0,2,3,0,2,1,23,0,16,0,0,0,1,0,1,0,1,0,0,0,0,0,0,20
2010-2011,BROOKLYN,New York City Geographic District #18,Middle School Of Marketing And Legal Studies,331800010598,Middle School,New York City,Public,333,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,1,0,11,0,2,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2
2010-2011,BROOKLYN,New York City Geographic District #18,Olympus Academy,331800011635,Senior High,New York City,Public,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010-2011,BROOKLYN,New York City Geographic District #18,Ps 114 Ryder Elementary,331800010114,Elementary,New York City,Public,751,0,0,0,0,0,0,0,0,1,2,0,0,0,1,16,1,3,7,22,2,5,0,0,0,1,0,0,0,5,0,0,0,1,0,0,6
2010-2011,BROOKLYN,New York City Geographic District #18,Ps 115 Daniel Mucatel School,331800010115,Elementary,New York City,Public,1344,0,0,0,0,0,6,0,0,0,0,0,0,0,1,5,0,0,2,50,2,3,0,0,0,1,0,0,0,0,0,0,0,1,0,1,10
2010-2011,BROOKLYN,New York City Geographic District #18,Ps 135 Sheldon A Brookner,331800010135,Elementary,New York City,Public,758,0,0,0,0,0,2,0,0,0,0,0,0,0,0,11,0,3,0,21,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3
2010-2011,BROOKLYN,New York City Geographic District #18,Ps 208 Elsa Ebeling,331800010208,Elementary,New York City,Public,606,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,15,1,3,0,0,0,0,0,2,0,0,0,0,0,1,0,0,4
2010-2011,BROOKLYN,New York City Geographic District #18,Ps 219 Kennedy-King,331800010219,Elementary,New York City,Public,747,0,0,0,0,0,8,0,0,0,2,0,0,0,0,9,1,1,1,47,4,0,0,0,0,2,0,1,0,0,0,0,0,5,1,0,8
2010-2011,BROOKLYN,New York City Geographic District #18,Ps 233 Langston Hughes,331800010233,Elementary,New York City,Public,658,0,0,0,0,0,2,0,0,0,1,0,0,0,0,11,0,0,2,39,0,3,0,0,0,7,0,1,0,3,0,0,0,1,0,0,12
2010-2011,BROOKLYN,New York City Geographic District #18,Ps 235 Lenox School,331800010235,Elementary,New York City,Public,1346,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0,0,2,20,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,2
2010-2011,BROOKLYN,New York City Geographic District #18,Ps 244 Richard R Green,331800010244,Elementary,New York City,Public,830,0,0,0,0,0,4,0,0,0,0,0,0,0,1,11,0,0,2,16,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1
2010-2011,BROOKLYN,New York City Geographic District #18,Ps 268 Emma Lazarus,331800010268,Elementary,New York City,Public,551,0,0,0,0,0,4,0,0,0,1,0,0,0,1,9,0,0,0,17,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2
2010-2011,BROOKLYN,New York City Geographic District #18,Ps 272 Curtis Estabrook,331800010272,Elementary,New York City,Public,720,0,0,0,0,0,3,0,0,0,1,1,0,0,4,12,0,0,0,44,1,4,0,0,0,3,0,2,0,1,0,0,0,3,0,0,3
2010-2011,BROOKLYN,New York City Geographic District #18,Ps 276 Louis Marshall,331800010276,Elementary,New York City,Public,855,0,0,0,0,0,2,0,0,0,1,0,0,0,0,4,0,0,1,13,0,3,0,0,0,1,0,2,0,0,0,0,0,1,0,0,2
2010-2011,BROOKLYN,New York City Geographic District #18,Ps 279 Herman Schreiber,331800010279,Elementary,New York City,Public,617,0,0,0,0,0,2,0,0,1,1,0,0,0,2,4,0,1,0,22,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,3
2010-2011,BROOKLYN,New York City Geographic District #18,The Science And Medicine Middle School,331800010366,Junior High School,New York City,Public,205,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,2,5,0,3,0,0,0,1,0,0,0,0,0,0,0,3,0,0,21
2010-2011,BROOKLYN,New York City Geographic District #18,Urban Action Academy,331800011642,Senior High,New York City,Public,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,5,0,0,0,2,0,0,0,0,0,0,0,2,0,0,27
2010-2011,BROOKLYN,New York City Geographic District #18,Victory Collegiate High School,331800011576,Senior High,New York City,Public,332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,4,0,0,0,0,0,4,0,0,0,0,0,1,2,2,35
2010-2011,BROOKLYN,New York City Geographic District #19,Academy Of Innovative Technology,331900011618,Senior High,New York City,Public,302,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6,0,1,0,0,0,1,0,0,0,0,0,0,0,1,5,2,9
2010-2011,BROOKLYN,New York City Geographic District #19,Brooklyn Lab School,331900011639,Senior High,New York City,Public,315,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,17,1,8,0,0,0,0,0,0,0,0,0,0,0,1,2,2,16
2010-2011,BROOKLYN,New York City Geographic District #19,Cypress Hills Collegiate Preparatory School,331900011659,Senior High,New York City,Public,433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,5,0,0,0,7,0,2,0,0,0,0,2,2,0,0,12
2010-2011,BROOKLYN,New York City Geographic District #19,East New York Elementary School Of Excellence,331900010677,Elementary,New York City,Public,436,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,19,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6
2010-2011,BROOKLYN,New York City Geographic District #19,East New York Family Academy,331900011409,Junior Senior School,New York City,Public,438,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2010-2011,BROOKLYN,New York City Geographic District #19,East New York Middle School Of Excellence,331900010678,Junior High School,New York City,Public,146,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,2,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2010-2011,BROOKLYN,New York City Geographic District #19,Essence School,331900010311,Middle School,New York City,Public,221,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,11,0,1,0,0,0,2,0,1,0,0,0,0,0,3,2,0,0
2010-2011,BROOKLYN,New York City Geographic District #19,Fdny High School For Fire And Life Safety,331900011502,Senior High,New York City,Public,403,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0,1,1,27,0,9,0,0,0,1,0,5,0,0,0,0,6,0,5,2,26
2010-2011,BROOKLYN,New York City Geographic District #19,Franklin K Lane High School,331900011420,Senior High,New York City,Public,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2010-2011,BROOKLYN,New York City Geographic District #19,Frederick Doughlass Academy Viii Middle School,331900010452,Middle School,New York City,Public,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,11
2010-2011,BROOKLYN,New York City Geographic District #19,High School For Civil Rights,331900011504,Senior High,New York City,Public,430,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,1,23,0,6,0,0,0,2,0,1,0,0,0,0,10,1,3,1,32
2010-2011,BROOKLYN,New York City Geographic District #19,Is 171 Abraham Lincoln,331900010171,Middle School,New York City,Public,863,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,1,9,0,2,0,0,0,2,0,0,0,4,0,0,0,4,1,0,1
2010-2011,BROOKLYN,New York City Geographic District #19,Is 364 Gateway,331900010364,Middle School,New York City,Public,403,0,0,0,0,0,4,0,0,0,0,0,0,0,1,7,0,1,1,34,2,18,0,0,0,1,0,0,0,0,0,0,0,1,0,0,15
2010-2011,BROOKLYN,New York City Geographic District #19,Jhs 166 George Gershwin,331900010166,Junior High School,New York City,Public,517,0,0,0,0,0,2,0,0,0,2,0,0,0,1,10,0,1,2,31,2,9,0,0,0,1,0,1,0,0,0,0,0,6,0,0,27
2010-2011,BROOKLYN,New York City Geographic District #19,Jhs 218 James P Sinnott,331900010218,Middle School,New York City,Public,600,0,0,0,1,0,6,0,0,1,1,1,0,0,1,13,0,2,1,10,2,4,0,0,0,1,0,2,0,2,0,0,0,3,1,2,2
2010-2011,BROOKLYN,New York City Geographic District #19,Jhs 292 Margaret S Douglas,331900010292,Middle School,New York City,Public,738,0,0,0,0,0,1,0,1,0,1,0,0,0,0,3,0,1,1,15,0,5,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
2010-2011,BROOKLYN,New York City Geographic District #19,Jhs 302 Rafael Cordero,331900010302,Middle School,New York City,Public,977,0,0,0,0,0,4,0,1,0,1,0,0,0,0,6,0,2,2,22,1,9,0,0,0,3,0,1,0,0,0,0,1,9,0,1,17
2010-2011,BROOKLYN,New York City Geographic District #19,Multicultural High School,331900011583,Senior High,New York City,Public,415,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,8,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0
2010-2011,BROOKLYN,New York City Geographic District #19,Performing Arts And Technology High School,331900011507,Senior High,New York City,Public,422,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,32,0,2,0,0,0,1,0,1,0,2,0,0,8,2,0,2,60
2010-2011,BROOKLYN,New York City Geographic District #19,Ps 108 Sal Abbracciamento,331900010108,Elementary,New York City,Public,898,0,0,0,0,0,3,0,0,0,0,0,0,0,1,11,0,0,5,5,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
2010-2011,BROOKLYN,New York City Geographic District #19,Ps 13 Roberto Clemente,331900010013,Elementary,New York City,Public,511,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,4,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2010-2011,BROOKLYN,New York City Geographic District #19,Ps 149 Danny Kaye,331900010149,Elementary,New York City,Public,788,0,0,0,0,0,1,0,0,0,2,0,0,0,0,3,0,0,1,10,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
2010-2011,BROOKLYN,New York City Geographic District #19,Ps 158 Warwick,331900010158,Elementary,New York City,Public,601,0,0,0,0,0,0,0,0,0,1,2,0,0,1,4,0,0,2,6,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
2010-2011,BROOKLYN,New York City Geographic District #19,Ps 159 Isaac Pitkin,331900010159,Elementary,New York City,Public,897,0,0,0,0,0,3,0,0,0,2,0,0,0,0,4,0,0,0,68,0,4,0,0,0,2,0,7,1,1,0,0,0,3,0,0,22
2010-2011,BROOKLYN,New York City Geographic District #19,Ps 174 Dumont,331900010174,Elementary,New York City,Public,459,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,13,0,2,0,0,0,0,0,1,0,1,0,0,0,4,1,0,5
2010-2011,BROOKLYN,New York City Geographic District #19,Ps 190 Sheffield,331900010190,Elementary,New York City,Public,266,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,14,0,4,0,0,0,4,0,1,0,0,0,0,0,2,0,0,6
2010-2011,BROOKLYN,New York City Geographic District #19,Ps 202 Ernest S Jenkyns,331900010202,Elementary,New York City,Public,939,0,0,0,0,0,0,0,1,0,1,1,0,0,1,6,0,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2010-2011,BROOKLYN,New York City Geographic District #19,Ps 213 New Lots,331900010213,Elementary,New York City,Public,490,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,14,2,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
2010-2011,BROOKLYN,New York City Geographic District #19,Ps 214 Michael Friedsam,331900010214,Elementary,New York City,Public,1074,0,0,0,0,0,3,0,0,0,1,1,0,0,0,4,0,0,0,23,1,0,0,0,0,4,0,2,0,0,0,0,0,2,0,0,7
2010-2011,BROOKLYN,New York City Geographic District #19,Ps 224 Hale A Woodruff,331900010224,Elementary,New York City,Public,849,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,1,1,21,1,2,0,0,0,5,0,0,0,0,0,0,0,3,0,0,1
2010-2011,BROOKLYN,New York City Geographic District #19,Ps 260 Breuckelen,331900010260,Elementary,New York City,Public,312,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,9,0,3,0,0,0,1,0,0,0,0,0,0,0,2,0,0,5
2010-2011,BROOKLYN,New York City Geographic District #19,Ps 273 Wortman,331900010273,Elementary,New York City,Public,410,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,12,0,3,0,0,0,1,0,1,0,0,0,0,0,2,1,0,3
2010-2011,BROOKLYN,New York City Geographic District #19,Ps 290 Juan Morel Campos,331900010290,Elementary,New York City,Public,584,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,22,2,2,0,0,0,2,0,3,0,1,0,0,0,1,0,0,14
2010-2011,BROOKLYN,New York City Geographic District #19,Ps 306 Ethan Allen,331900010306,Elementary,New York City,Public,685,0,0,0,0,0,4,0,0,0,1,1,0,0,7,7,0,0,4,18,0,6,0,0,0,0,0,0,0,2,0,0,0,4,0,0,10
2010-2011,BROOKLYN,New York City Geographic District #19,Ps 328 Phyllis Wheatley,331900010328,Elementary,New York City,Public,528,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,1,19,0,4,0,0,0,2,0,0,0,1,0,0,0,6,1,0,3
